gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.718928950057723282e-02,-1.191892408259081701e-02,7.912798971612285820e-03
2.579161917774532367e-02,-1.180476021985726529e-02,3.234888077457900163e-02
2.014859121726652116e-03,-7.348658647371142383e-02,-3.092968282761587168e-02
1.184852946383768008e-02,1.901050792397118022e-02,6.915275777663993338e-04
2.069571641806360746e-03,-6.379370706207081188e-02,-4.237311628302590366e-02
4.314960772705105085e-02,-6.704153184770391717e-03,-7.017835201441219306e-02
-9.457199208778731270e-02,4.961358455995520944e-02,5.470764869582278936e-03
1.930739737162423184e-02,-1.372507983880699321e-04,7.886928961337151892e-03
3.030988007618140231e-02,-1.111774124753397569e-01,-1.585618377120880454e-02
4.538515829927554368e-02,-4.877809467404552179e-02,6.685410666939090030e-03
1.478941219352428171e-02,2.127412553376639617e-03,4.311033886043245944e-02
3.980538180968258566e-02,-4.530196261102425320e-02,8.913565038261361123e-03
1.732762520641662612e-02,-1.985631727457020171e-02,5.032530848734083351e-02
-2.382016398870095628e-02,-4.825549644881085842e-02,-2.601459166180523312e-03
7.455572061531008307e-03,5.177272195660448037e-03,3.152160254729924338e-02
-3.791483330237146315e-02,2.594596516293028871e-02,-1.118221040385539286e-03
3.275473200485130160e-02,-4.061714361358347708e-02,5.428454996310003340e-03
-3.199784069690311816e-02,-5.553563174921295059e-02,-4.807659117865491390e-03
1.068100283837566770e-02,5.885653569245967442e-03,-4.421684075270918002e-02
6.389999957108961903e-02,-7.234577473629286160e-02,-4.017320523801262699e-02
-5.504116135598793869e-02,3.810995974034379202e-02,2.614926436670131360e-02
-1.247871941012653613e-02,1.250634993630325188e-02,1.256276478425352554e-02
1.139345513606868920e-01,-1.925411340793616033e-02,-4.475247813459904550e-02
2.473432671632231836e-02,-2.507353014995770610e-03,-2.806753129198167468e-02
-1.661881706399603864e-02,-3.726704103679908796e-03,3.299640050342841609e-04
-2.951165984337707909e-02,1.580393223894395807e-02,-1.575326097668145603e-02
2.342322542654886805e-02,3.456164983586440531e-02,2.364768451732441115e-02
-4.320321342606302933e-02,1.153474977192687871e-02,3.764045392336125284e-02
-8.344028021297737741e-03,3.140719519156860706e-02,-8.065660298476884371e-02
-7.965880308513208219e-02,1.712671642055119473e-02,6.812761542116161501e-03
3.097854357728151847e-02,-4.625567272941159824e-02,8.741207760925122903e-05
-1.065425980256204386e-01,4.361125161832080099e-02,3.335017305847890606e-02
6.077824393770338979e-02,-1.844682310092698660e-02,-1.737906380473914353e-02
4.186485645798986716e-02,1.857065731699563890e-02,-5.794320712641672609e-03
2.446117501906064709e-02,-2.056271635180698110e-02,-1.499532910923686603e-02
-1.818730549068429611e-02,-8.580847825944599994e-02,-4.651383490583139296e-02
-1.687874692686451572e-02,-2.162306601570253978e-02,4.625567573632513585e-02
2.619821010402540243e-02,-6.103923130813350417e-03,-7.527861697146603914e-02
-2.379441856008441061e-02,-2.277239180563695245e-02,6.637161429998030167e-03
-1.757920457839292575e-03,-3.555542206249260456e-02,-2.358728563233061792e-02
-4.875163059813615585e-02,-2.984502341981770321e-02,4.309663822021175122e-02
-3.414602433810767085e-02,-2.010404135631528588e-02,4.174265682326513960e-02
-5.972280921543260401e-02,1.779709813937092530e-02,3.374649577963623887e-02
-2.736139012534594475e-02,-1.323925919595355938e-01,1.550529578119874338e-02
-1.293012969716203671e-02,-3.606966651303697424e-02,2.563177982072581060e-02
1.322752153335742670e-02,-1.005386092191897125e-02,6.428366917237540723e-02
-1.040901233486286361e-02,-2.272244548567524391e-02,1.877366919675952164e-02
9.704908437835739476e-02,-5.554003398974915323e-02,-1.034888164120695807e-02
2.384423837100985155e-02,-6.323895733511822326e-02,-7.249351615645114114e-03
3.888480830026860152e-02,-2.722987008992875865e-02,2.913116398626156706e-02
-6.411610515916989564e-03,5.585929822050247863e-04,3.033673668187069142e-02
3.740799964331172761e-02,-1.653346145241681511e-02,-1.742719100803143129e-02
-5.159546197284777674e-02,5.805586731268076034e-02,6.225814862653128272e-03
7.938541971369558747e-02,-1.121304875811397588e-02,-7.817451087072069607e-03
5.673183346474313521e-02,4.828062615285304282e-02,3.619486400844291324e-02
-4.103130595678081832e-02,-3.549008513116012550e-03,9.133963475804040416e-03
2.953407408534527989e-02,-3.848867545839231626e-03,2.509526854162887413e-02
-8.741221162288436569e-03,1.605494858870989625e-02,-3.737601066491214735e-02
2.654413284455961128e-02,-1.189977460976747968e-02,9.891278977635982461e-03
-2.200309175127218575e-02,-3.862816904533423329e-02,5.862716643338920135e-04
3.712108257386984717e-02,4.615698500609741184e-02,1.018564578210966100e-03
-3.356151448739373017e-02,-5.146920404738864613e-02,4.798507073036639009e-02
4.496127970156291870e-02,-1.318117570580897187e-02,-2.257591365165110067e-02
-6.054672220130264543e-02,-3.439016833625924141e-02,-6.763267733958218397e-02
-2.575201145983140125e-03,2.599918345105931700e-02,1.224473925781275827e-02
6.757706397335225962e-03,2.666021301338616922e-02,-1.613921560915319159e-02
-4.643161620662554501e-02,-3.953325101142542847e-02,-1.036130659399587817e-01
3.226894406726680203e-05,8.588263647564717621e-03,2.747076748770839461e-02
-4.194303516552604083e-02,6.609013855899451007e-02,-2.929695712999882268e-02
7.547799759737999943e-03,-4.165197217660861380e-03,3.411601390865800359e-02
1.865807476180690594e-02,-2.730056667211870278e-02,-2.324916372046600781e-03
-8.556046007923836377e-03,7.467761836083780524e-02,3.646818762815117604e-02
3.397921920901061498e-03,4.362114809266514487e-02,-5.194487223161579209e-02
9.984401783256775798e-03,-2.402093599169662433e-02,6.384519959384071797e-02
-3.696126651765353072e-02,-6.145308470109686616e-02,6.274707001921403515e-02
4.185504213750287916e-03,-3.972650485881121241e-02,3.589748824898005009e-02
8.587039720425393430e-02,-1.027579811449487110e-02,-1.982515424562409159e-02
-1.353817680514543586e-03,-1.220382583153644535e-02,-6.573639812785012082e-02
4.000408015243728244e-02,-5.584819344857262086e-02,4.331888817524529728e-02
-3.306208799950358795e-02,-2.786776106548062570e-02,3.105253688475670751e-02
-2.272149943743179829e-02,1.427100675583204033e-02,-4.534804729020102537e-02
5.759867119244063693e-02,-1.285607948725505170e-02,-5.390821565661527148e-02
3.357322119770968921e-02,-3.347102722265892644e-02,-5.799994287273477905e-02
-1.453420469972475579e-02,-2.473512321294403515e-02,-2.891504224594662956e-02
-4.453350728751774221e-03,1.336710483870563390e-02,-7.136651806718577462e-02
-1.030808236434210649e-02,4.003535356949994989e-02,-2.636011280062670534e-02
7.987698870337514578e-02,-1.244244221183612303e-02,-7.411091078166996823e-04
2.565689190076163046e-03,-5.181064960598251445e-02,5.125509283444154573e-02
-7.192608015193825699e-02,-1.779026763903364047e-02,2.719595820998544841e-02
5.414254565462138513e-02,8.639247866122777564e-02,-1.108081323317882186e-02
2.561714138205630278e-02,-5.130077057553936171e-02,2.814864273594457067e-02
-2.766208802424801119e-02,-2.437800784122105824e-02,1.806400170465582294e-02
-3.318316179952558037e-02,6.071705751354870839e-02,-1.138677057207503757e-02
3.778291663655196364e-02,-3.130884661209547282e-02,6.210096684549011592e-02
-2.709852536171162771e-02,2.292935344111523416e-02,5.361029589271729297e-03
-5.431206359554415636e-02,4.000387760311022167e-02,-3.348194487950397619e-02
4.222907490690998300e-02,2.566986673662912180e-02,-1.502921825381704941e-02
4.088405843558598485e-02,-4.509520096413080492e-02,5.916809101516835173e-02
6.070826579886331315e-03,6.522305070407416472e-02,3.800233646914957797e-02
-3.441285286718513692e-02,-6.130379082172967425e-02,1.641771726953648175e-02
-8.050280107802837426e-02,-3.184314904616692560e-02,-4.723128671499515763e-02
-2.720246992666259730e-02,1.575029905291868955e-03,1.772032442387596468e-02
4.543460383023599503e-02,-8.545406027013395175e-03,-2.722703188449243986e-03
-3.621219895300650804e-02,-4.955179919656044207e-02,-1.555199484211636923e-02
-2.157843230271394575e-02,1.087137915293054542e-02,8.992927838101348256e-03
1.775979008523547939e-02,-7.300161727848779834e-03,-1.851367565215597186e-02
-4.407844381801297867e-02,6.170985485674692489e-02,1.465057201394773592e-02
-5.433152018490686186e-02,-1.658197666644936966e-02,-9.159653890095630080e-02
6.555083153860687128e-02,7.226265837447982433e-03,2.375276189761928863e-02
6.799803727659869956e-03,1.378910814293357601e-02,1.925397493435395888e-02
3.025470437472678464e-02,4.143148437957028946e-02,5.193686766668841048e-02
-7.963688379621744473e-02,-4.005210468744509200e-02,-1.931617571072245321e-03
5.061111023146704253e-03,2.336612348368597575e-02,9.619449495133915173e-02
2.564732853385044697e-02,6.879717828392742374e-02,6.047494147130523523e-03
-8.642450498309132978e-02,1.248915124167761931e-02,2.016293970351130949e-02
1.064149140888454304e-01,-1.143753618746758266e-01,2.223914800749795043e-02
-6.853866871954475415e-02,-1.099133813240199958e-01,4.167129243620142087e-02
5.947572562027877291e-02,-1.635905432634173970e-02,5.428248370321464567e-02
8.747811735634278274e-02,6.080030749693918907e-02,-9.805567115207721243e-03
-7.206640144945307414e-02,3.593848181695982746e-02,-5.504185185232046695e-02
8.697939201064666670e-03,3.470279288082615821e-02,9.805843620940193212e-03
-8.651413669402824996e-03,-6.146347474596300549e-03,-2.483847687235518978e-02
3.867977384797329637e-02,9.282654812911133799e-03,7.401408706676636251e-02
2.432239743329303941e-02,1.235057367631644046e-02,6.265315725642295851e-03
-2.308131364654109063e-02,-1.152463743338040351e-02,-2.944403711834323034e-02
1.315044146610291724e-02,2.167020680650373621e-02,-3.275869618848688963e-02
-4.502174720328522804e-03,-3.948418720509264818e-02,-9.929711512919596906e-04
2.743397768445531015e-03,7.136186081119703928e-02,-3.304478831028115349e-02
-2.556531727975844270e-02,6.867282981835920452e-02,-2.356969367605151258e-02
4.734185293438030601e-02,5.476214459444806067e-03,-2.609073631713431513e-02
2.570663350180714662e-03,1.551884153639759151e-02,5.744284842872853653e-02
-1.132936082736120120e-01,4.599931525768432422e-02,7.104194415387386774e-02
3.605153452920202475e-03,-3.176192642769740115e-02,-2.806494482446963978e-02
2.493968173446008824e-02,2.076260796040103537e-02,8.582205868780777222e-03
-3.721006783013915825e-02,-7.167155139010615572e-02,-1.247236589059211830e-02
6.018685843300967259e-02,-9.341970864846324552e-02,1.680692624180965197e-02
-5.521747349306264929e-02,2.334436824710306620e-03,9.023232271921070857e-02
2.100396382445461965e-02,-7.438538378015044361e-03,3.317502287063960748e-02
1.283338509752985496e-02,1.665246395950979036e-03,4.843649959907595642e-02
2.170731608420625042e-02,2.096549771237109228e-02,-1.276461637402019796e-02
7.763698572267548059e-02,3.238009188206407429e-02,2.088951162771012296e-02
-3.319237774547751513e-02,-4.702722049969994267e-02,-3.851155221631823167e-02
-2.474561374983123146e-02,1.886116093183542661e-02,-3.524792905466904436e-02
1.151726339166287728e-02,5.656111539471760791e-02,-1.138279553659253020e-02
-2.569034287434819597e-02,-1.972349142708590408e-02,6.861443546424267348e-02
1.362359870828805213e-02,9.259540377056756089e-02,5.946866937504147188e-02
3.001626049995231339e-03,3.332420275717145469e-02,3.589258504246976844e-02
-9.346609731153046607e-03,-1.990030956482126065e-02,-2.403407914698112505e-02
1.142064974087565396e-02,1.846838199880981163e-02,4.048866659578744844e-03
2.680488319409072076e-03,-3.609351020417075895e-02,2.136988833297441895e-02
-1.931299298170459713e-02,-1.456814424705080158e-02,-1.706898438327789438e-02
-4.093704435757888199e-02,1.475690765262448710e-02,-1.423009195073941628e-02
-2.810818142249020372e-03,-2.333138191073302892e-02,7.882981663356398994e-02
-5.337590609002697793e-03,-1.191620939634812325e-02,-4.010428179748807415e-02
-3.225219476169119415e-02,-4.463448523433933418e-02,-5.130597114572857040e-03
5.174872391310822439e-02,3.262614473957720779e-02,1.688533922327618148e-02
4.442701413355461953e-02,2.301869578360730972e-02,-6.520010721476608706e-02
1.141107200669320802e-02,-7.663905516699057174e-02,3.129955747424188750e-02
1.911849360437578235e-02,1.671637966676388018e-02,3.853796416208614493e-03
-3.257168921040160762e-04,4.580711062182921123e-02,2.713065265284508518e-02
1.491607383016054292e-02,8.655505965851391370e-02,3.250756369963327119e-02
-1.180924792541813116e-02,-2.435546026217573837e-02,-1.991867536550750648e-02
-4.734507104055661435e-03,4.590791216216637272e-02,4.706911697427097752e-02
-2.584672119697939419e-02,-1.713258741767664795e-02,-1.686448814271386196e-02
-1.177364764564032933e-02,-1.159826130408087193e-02,-5.207901860914151970e-02
3.441312921315428652e-02,-3.465515912034796558e-02,-2.288103537591289552e-02
-1.832430716406561674e-02,4.137200533460662528e-03,-1.623501933174138767e-02
3.872232358132680213e-02,4.171259054405124581e-03,-4.875136996502643823e-03
7.601922655554893549e-02,6.230817117764295143e-02,4.979966381515039259e-02
3.013845426766034036e-02,2.742098681565750470e-02,4.013064385833288450e-02
3.317864366088972561e-02,1.929841134387925636e-02,4.399495347411554874e-02
-4.620316856143674017e-02,3.347540426920656703e-02,-4.224464339183935796e-02
6.799235211716678738e-03,4.205518268558758321e-02,5.094629006873346855e-02
-8.360381145666064343e-03,-4.505818394780343461e-02,-3.114856728577827111e-02
-6.391873395614291499e-03,-2.130370944046142481e-02,3.298122882411013562e-02
3.697566759361983063e-02,-1.187201160855227283e-02,-7.933118587457158727e-03
2.913175957629009910e-02,-9.495379532212470941e-02,3.267412854673040767e-02
-3.976577940061892802e-02,3.442347255257754719e-03,4.748055811220920457e-03
-1.801181583662281316e-02,1.501146281220846861e-02,8.296328048711196224e-02
2.888268943303740760e-02,2.196519902323060616e-02,-1.017842419157959505e-01
-1.545412721932360421e-02,1.263135911901133029e-02,-6.794388752701789602e-02
1.716559282101423611e-02,7.713254282421634807e-03,7.354344432055180680e-02
-8.445125270160183661e-02,-6.856614249805929873e-02,7.350519098485816527e-02
2.979923833390422591e-02,-4.201717285630674620e-02,-9.550554458267792798e-03
-1.090258820131679608e-02,-2.619159418423215938e-02,-9.402879759707143820e-03
7.280561708677436676e-03,-8.203923986344457964e-02,-8.484795555992744043e-02
1.595119345963256705e-02,5.133038147261620443e-02,1.472691008964311515e-02
-5.778382697433185472e-02,-1.627400357134342048e-03,-1.174507481864218647e-02
-7.161417025548556976e-03,-6.498552949289670630e-03,5.023188463567052758e-02
-7.205005635108903406e-02,-3.696409812800806327e-02,2.885481794315083656e-02
-3.653538858159489228e-02,3.575717572035178038e-02,-1.054151051118421174e-02
1.391002408135468826e-01,-6.203084498366926922e-03,2.517103016228884604e-02
2.157384265797932313e-03,1.684292937246211624e-02,-2.501009452855603582e-02
-1.326456360741388833e-02,1.963376806753706211e-02,-2.703030532452614654e-02
-1.392506163442180055e-02,8.527136087148882992e-03,8.195126770622374046e-02
2.650530612232637750e-02,4.603570191423037722e-02,-4.907535471594950266e-02
-4.630511296924010034e-02,-6.795858417159204856e-02,-8.690241761333208914e-02
-2.642517391901666110e-02,-7.696368738037891177e-02,-1.045733030383616362e-02
6.782955289083092767e-03,3.216246227790175993e-02,1.432785859865272522e-02
4.745628395859749493e-02,-4.277102339922321528e-02,-1.882882271726657886e-03
-1.932077644844693021e-02,-2.974266984574854694e-02,2.156814472583971909e-03
-8.212351814000960759e-02,1.873231504558145813e-02,3.678159475742403400e-02
-1.088791984804925346e-02,2.715646863183425810e-02,-2.557546877748091176e-03
1.292461860846120213e-02,-2.196326568010273372e-02,-3.187635074349617903e-02
-4.398559924201679572e-02,-4.120863692615934354e-02,-6.855374843946375474e-02
-7.152649063759812520e-02,-5.009637539994882954e-02,2.228410137807157465e-02
-2.634157165706954920e-02,3.587915376477211066e-02,5.010479719482858335e-02
6.494918347540287046e-03,5.163676263621957280e-02,-3.860860600280679317e-02
2.647189331551445812e-02,-2.588188680253758131e-02,4.616585037556267951e-02
-4.171608583991791991e-02,3.343547677839512483e-02,2.204848858660472116e-02
-2.417813353401466071e-03,-2.403898987977433344e-02,6.334260499495789759e-03
3.084568091825937858e-02,3.232248148831930179e-02,9.506475766073099395e-03
-1.882283807259482397e-02,-4.928619243571606690e-02,-5.764951054438934713e-02
3.420532106231791852e-02,1.454911190445915339e-02,4.758392675067089211e-02
-5.902542376952477771e-02,-8.146780677428643730e-03,-3.400492267421904163e-02
-2.773384552224765834e-02,5.684957299649717397e-03,-4.062504515678348055e-02
-2.333425508240498034e-02,-1.494217225591078745e-02,-5.278285190595315840e-02
2.441058175968307924e-03,3.165562034688593901e-02,-5.172514409662092028e-02
-6.133529210505841295e-02,-1.668188501697367987e-02,-5.942368241475633195e-02
9.464423334894349685e-03,1.014908572150557964e-02,-4.741931959738467789e-02
3.919646119399714662e-02,1.645695916391946845e-02,6.593770995135160573e-02
2.051725853131664348e-02,-4.707991365941881917e-02,-3.900006155349159537e-02
9.116931798586094815e-03,9.072166981839625832e-02,5.310411753289523418e-02
1.507458937617667076e-02,6.007379230628919799e-03,-3.736399986948948926e-02
1.174748304026702883e-01,-1.089796768613962227e-02,2.292615905827877568e-02
1.768552468901806243e-02,2.247287563745519953e-02,3.898929318438441177e-02
1.357892512228712177e-02,-7.621308809884495827e-02,8.470503503344731233e-03
3.459589072348607380e-02,4.687071441036795745e-03,2.055507040140057418e-02
6.235983325383785518e-03,-3.682348988540644352e-02,-4.764693850146974746e-02
2.442960574165516444e-02,1.127281218752451165e-02,7.959445590080353392e-03
2.922439065784735238e-02,-2.695443054681357503e-02,-2.943251402531017660e-03
3.328283290695210894e-02,-2.235570566594577077e-02,-1.572119801609862116e-02
-6.801762666387866155e-03,3.450466156393766637e-02,-2.766481527456525827e-02
-6.211063740885938017e-02,3.138771795938719716e-02,-7.357347443152686961e-02
-2.556482564431753271e-02,-5.015545547647695147e-03,6.505907613638611808e-02
1.706648817141164648e-02,3.206097132300390201e-02,1.682408567307095565e-02
-8.040140537024328959e-02,-4.323213281468956011e-03,1.467918973581966435e-02
-2.468930210649951038e-02,-7.830067833633461150e-02,-3.031090896708434762e-02
-1.253424143886896483e-03,5.516537064708428723e-02,4.064216405265353577e-02
4.550537689866519797e-02,-4.779117301330759217e-03,2.869068701762884227e-02
1.723974679100101493e-02,-4.162882084474608252e-02,4.661419499623123408e-02
4.814961808911503299e-02,-4.721500063687586457e-02,4.040815822465066570e-02
2.255836583144113072e-03,1.593278327403611569e-02,-2.825228116797942612e-02
-2.731690727006968675e-02,1.562642519519158099e-02,6.174964824757251530e-02
-6.355106285422611190e-02,4.826223524980344931e-02,-3.704019098445861941e-02
-6.628259836152394779e-02,1.842522727181741121e-02,3.427610964025789436e-02
1.075796425505687152e-02,-1.099431395438964449e-03,-4.320172161121622889e-02
4.398459702342256278e-02,-8.231333676558870438e-02,-9.251262918152631728e-03
2.006825286671344924e-03,2.319727048969974850e-02,3.874144968374648723e-02
-3.813683550210503204e-02,-4.250930784484802799e-02,-1.100423240331889659e-02
1.998558418002194595e-02,-4.359066085405576690e-02,-4.098289795696181265e-02
-1.169331966467006129e-01,-8.191047895874310758e-02,1.020929388308191715e-01
-4.322416915814644429e-04,-1.303884202914242993e-02,-6.627075558461027055e-03
2.960130643827420249e-02,-1.962104581711432774e-02,5.352645730691165185e-03
2.987683340125948592e-02,8.719221771493287920e-02,2.505167758608457720e-03
-1.053999343470348946e-02,-1.948805953906119354e-02,4.303040929389157637e-02
3.609656794874203933e-02,1.757898669426003705e-03,-1.980343580234445786e-05
1.340963887354135187e-02,-4.203113132439766780e-02,-3.345201608819950434e-02
6.211085550213805984e-02,-6.139921765172563078e-02,9.236433847030489641e-02
7.258705633004325364e-02,7.037512816655078218e-02,7.234125610067328183e-02
4.333933884957391625e-02,3.823135738774689762e-02,7.133073651808218008e-02
1.913374595232994642e-03,-3.184502273503408282e-02,-3.403330928191834054e-02
1.232071402766568742e-02,2.404811026758001472e-02,-3.109341217738098226e-03
2.609973516490949816e-02,6.643449486656773095e-02,2.763529525999021061e-02
-4.895310364857619750e-03,-1.631257990207138006e-02,1.715875771362313645e-02
-3.499260635967750555e-02,-6.429218098056659059e-02,-4.084786163946536874e-02
1.845476932573252753e-03,3.581183029099783977e-02,-6.492486040535888625e-02
2.789626393755926387e-02,-8.885602365073526354e-03,-3.839534393702701692e-02
3.036773531999820488e-02,3.392436339734372641e-02,-5.895455535099036054e-02
3.126232258971889388e-02,4.712944075745738315e-02,-3.534074331289403792e-02
-6.886194597689863917e-02,6.020295444660377776e-02,3.992676249213753664e-02
-4.662104671688984542e-02,2.530511867883065633e-02,-3.626404321282343524e-02
1.313226145436386695e-02,-2.163405761607311087e-02,-5.128660558593686747e-02
2.562389559785819074e-02,3.447136512312561768e-02,-3.164007090062950778e-02
-4.055224146477837133e-02,-5.552070813302252550e-02,7.408956656454222800e-02
7.762326976852308713e-02,2.228446627019996240e-02,-5.800493562280764626e-02
1.604760918082104651e-02,-1.860993867229561102e-02,5.536793724743368540e-03
-3.888484439419203059e-03,-5.848139245426146882e-02,3.683074333173438908e-02
-6.884736236836662415e-02,-3.518784998746061349e-02,-8.892463308436608649e-02
-3.993525254806605529e-02,2.867036334102306041e-03,2.284444448622089535e-02
-1.658623313502496574e-02,-4.091611801642677099e-02,1.278443462407247433e-01
4.799375331486380181e-02,-3.361739274003370387e-02,1.258032874878009955e-04
1.732327993843940303e-02,-3.280071691622565150e-02,4.201026732808737368e-02
3.511014900550931545e-02,-1.106599130007836522e-03,-5.378417628821051399e-02
5.016747271608981706e-02,-1.976490819209162156e-02,3.686465030549160998e-02
-9.252345818757669316e-02,1.844489961465312772e-02,-6.362491562615427837e-03
9.558687071559419587e-03,6.272895047766513521e-02,-5.492246180128528693e-02
1.167341821536520136e-01,5.345520394120294866e-02,3.979327246332946960e-02
-2.127988773770536982e-02,-1.321928040978053928e-02,4.447110564870634941e-02
-2.861108277481806683e-02,7.544335365618197453e-02,-6.144612739372422999e-02
8.975935060041723146e-02,-2.138344927269358875e-02,-5.228914317321442518e-02
-2.409612391223940955e-02,6.066193466446029997e-02,-5.008304059928533891e-02
1.343075350650396911e-02,-3.844289928446858323e-02,-5.659182481434025386e-02
-4.973196851705351945e-02,-2.410604560759811721e-02,-2.036306271026039338e-02
-4.687229054399879441e-02,-5.005055104539987351e-03,-2.860692318566859446e-02
2.383561416406048197e-02,3.637604975898565268e-02,-3.864948853011779956e-02
-1.049836472175624640e-02,4.238963987162199659e-02,1.600055742989605484e-02
-2.683103937873828823e-02,-2.663558844163387701e-02,2.711538941433542550e-03
-4.189887422322249172e-02,2.709844536778636959e-02,1.018360304627628429e-02
1.877081528114301831e-02,2.268071253150446762e-02,5.005769317126746061e-03
-1.870394399840526536e-02,1.575640601953710732e-03,3.192988153530165740e-02
-2.229158523563760930e-02,-1.194869721358528258e-02,-4.184890815613746817e-02
-5.442638215084906472e-02,-4.046955102965692913e-02,-7.668735728797166154e-03
-1.021148597124633267e-01,-7.713954000544204215e-02,-2.836642963338259146e-02
-3.275010882078537716e-02,9.185898349684801581e-03,-2.616576068298737817e-02
7.134267825478927093e-03,-1.153967300497814180e-01,-4.522186989512997496e-02
-8.435712711168259423e-03,8.183126615088234801e-02,3.627836816456552572e-05
-1.384495870133083638e-02,-3.027553182475830121e-02,3.927562853248124652e-02
3.653628764574392424e-02,-3.540520188673119961e-02,-1.474295845310291675e-02
-3.323633137658140585e-02,-4.642798151206149054e-02,-1.376242603476689717e-02
7.725534277693266172e-02,-6.309294273844294476e-03,-8.890513951588631392e-02
-3.659055618858370745e-02,3.541710221012858012e-02,8.550277932434227277e-03
-2.381446243926541723e-02,-1.595297383769632774e-02,-7.450997886855462160e-02
2.784158573430850839e-02,-2.847711526213768038e-02,-1.413869674354242476e-02
-6.050807510149217028e-02,1.579844778903474398e-02,1.713641387508650507e-03
1.839613345507409153e-02,-3.637154456108645292e-03,1.236893366672797701e-02
4.189931993421946305e-02,9.595951071168834848e-03,-8.198851131435913597e-02
5.287359720684197545e-02,3.591651252249806504e-03,-1.065809075301022910e-02
-4.756950939704049190e-03,3.919921387218146952e-02,5.138244012807115756e-03
2.605869248314417880e-03,-1.294432773456283704e-03,-6.328773811872975830e-02
-1.438248880669199849e-02,-3.891056730480807295e-03,-4.159139843305481934e-03
-1.794449573285251259e-02,2.377369556426415370e-02,-1.547160944219197649e-02
4.038644834332499878e-02,-5.026638121069237908e-02,2.062335054521914623e-02
-1.801910374390729500e-02,5.947324230422627866e-02,1.443494527505886221e-03
-6.347207157938461464e-02,-2.639446413880880069e-02,9.767243013508281058e-02
6.410767052675708788e-02,4.800349401540320027e-02,-6.932462914509732177e-02
1.730175540964953851e-02,2.887867588429065061e-02,3.341069432754324026e-02
-3.622561797417057222e-02,6.170937189994501505e-03,-3.518393909016090393e-02
8.546796762637890940e-03,-7.191318977514343791e-02,-9.434612522605195437e-03
5.552795383648011923e-03,8.654338221229872230e-02,-5.804140766099037674e-02
-8.947521800027756489e-02,3.067612880790305738e-02,6.041086499482004740e-02
-6.465916822016555543e-02,-1.072957474228642197e-02,2.185689937864939564e-02
-6.605281742900960540e-02,-6.051255893110164819e-02,3.202110625818692380e-02
3.821577108162699243e-02,-3.779246586685665321e-02,4.112228540752004696e-02
5.179300761756506361e-02,-5.599005508080418664e-03,-9.282292300137436752e-03
8.767702911770649046e-03,3.919652692308831649e-02,2.945161114715544315e-02
3.167103576181880265e-02,5.831960558534965422e-02,1.751062034329188555e-02
8.550113017441081376e-03,-2.073970103948680199e-02,-4.888707808518232695e-02
-9.935085250393960524e-03,-4.261152323880231657e-02,2.079120051924731802e-02
-1.895147518796921546e-02,8.786280974877976047e-02,2.773680995506092734e-02
-4.050529951989709915e-02,-1.489927988482162187e-02,5.367364892219685102e-02
3.860094632857733778e-03,4.994087984294917626e-02,-4.070205443585622057e-02
-4.863465901566468158e-03,-2.916763346951031788e-02,-2.012615383863235533e-02
1.835408364967435618e-02,-2.904143406704964153e-02,-9.347960239243072178e-03
-3.142156504969347008e-02,-9.216035768707702552e-03,-1.822328472093610874e-02
3.050758137818515917e-03,1.222720149473168448e-02,3.080455622675728339e-02
8.886100993479527019e-03,-6.642304842422357136e-02,-1.623004573256729352e-02
3.063661701925242398e-03,-7.800897082064915666e-02,-6.025050654329659749e-02
5.694260295611260764e-02,2.010073536205798234e-02,7.295993470230000000e-02
-2.640004460781723850e-02,2.799820947538777041e-02,6.029027894361724260e-02
-2.449955055673384494e-03,-1.544185971894777333e-02,-3.426194075500334224e-02
-1.872124664301497848e-02,-2.908029555121955864e-02,-8.124217805894293210e-02
-5.177068924532991778e-03,2.976284151374038352e-03,-7.601132807874820541e-02
3.912886688049412032e-02,-5.249848015727989758e-02,6.174805076648083590e-02
-3.474837754182397848e-02,5.413421955653337225e-02,-1.789885067141464697e-02
-2.812019878997934139e-02,-2.199345308861520246e-03,-1.687660371031681839e-03
7.801261439233909967e-02,2.795433824514665169e-02,1.985405857534703472e-02
1.805790720721705406e-02,2.547508015754616773e-02,7.692897674208908944e-03
-3.840178398714232805e-02,-3.856501814338582357e-02,-2.474958302586060047e-02
5.189471764666072490e-02,5.909153516204991401e-03,4.871955820207900245e-02
-7.102344547986819134e-02,-1.005688285556303888e-03,-3.528784416563153503e-02
3.315744889447082289e-02,-4.016866790897379025e-02,2.988771445917972128e-04
7.263197715398533871e-02,-1.411181683303515573e-02,7.601689988147713843e-03
-3.482897982754751959e-02,-4.834742667090279750e-02,4.848366143989561033e-02
-6.536538355307187909e-02,-3.898239914337016387e-02,-1.844962384573614611e-02
-8.334587301402306136e-02,-1.331782550891873890e-02,7.055628597307438132e-02
-1.307128275994286735e-02,-8.820226597685777714e-02,1.045599393440135513e-02
-6.025780649438301773e-02,5.173608452026131482e-02,-3.097401117733089224e-02
2.995063221288133889e-02,2.479527341539380578e-02,-3.677885945181704613e-02
4.590096664416480621e-02,-6.055307526168292320e-02,4.839233273548985970e-02
6.579191861089089821e-02,-3.213084968286947923e-02,-1.342192546325390867e-01
-4.894388649290416955e-03,-4.218845016087919425e-02,4.395114784744130754e-02
